CODGEO;LIBGEO;REG;DEP;E14A17;DE14A17;C114A17;C214A17;C314A17;C414A17;C514A17;FZ14A17;GZ14A17;HZ14A17;IZ14A17;JZ14A17;KZ14A17;LZ14A17;MN14A17;OQ14A17;RU14A17;;
2A284;Sollacaro;94;2A;44;0;2;0;0;0;3;11;5;2;8;2;0;3;4;0;4;;
2A285;Sorbollano;94;2A;8;0;0;0;0;0;0;3;0;0;2;1;0;0;0;1;1;;
2A288;Sotta;94;2A;108;1;4;0;0;0;6;32;8;7;13;5;2;4;13;6;7;;
2A295;Sant'Andréa-d'Orcino;94;2A;3;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;;
2A300;San-Gavino-di-Carbini;94;2A;78;1;1;0;0;0;3;26;6;1;14;0;0;5;13;4;4;;
2A308;Sainte-Lucie-de-Tallano;94;2A;53;1;1;0;0;0;0;6;9;6;10;0;0;4;9;5;2;;
2A310;Santa-Maria-Figaniella;94;2A;6;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;2;;
2A312;Santa-Maria-Siché;94;2A;67;0;2;0;0;0;4;6;10;1;4;0;2;5;9;22;2;;
2A322;Tasso;94;2A;4;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;;
2A323;Tavaco;94;2A;24;1;0;0;0;0;5;5;2;1;1;1;1;1;2;1;3;;
2A324;Tavera;94;2A;40;0;1;0;0;0;0;19;9;0;1;1;0;1;8;0;0;;
2A326;Tolla;94;2A;15;0;0;0;0;0;0;1;0;0;4;0;2;3;4;0;1;;
2A330;Ucciani;94;2A;36;2;2;0;0;1;0;11;4;3;4;0;0;1;4;2;2;;
2A331;Urbalacone;94;2A;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;
2A336;Valle-di-Mezzana;94;2A;23;0;0;0;0;0;0;6;0;1;1;0;1;2;7;3;2;;
2A345;Vero;94;2A;30;1;1;0;0;0;2;4;5;2;4;0;1;0;8;1;1;;
2A348;Vico;94;2A;187;2;5;0;0;0;1;38;28;3;38;3;4;17;18;18;12;;
2A349;Viggianello;94;2A;57;4;0;0;0;0;3;18;4;3;9;0;0;1;11;1;3;;
2A351;Villanova;94;2A;21;0;0;0;0;0;0;2;3;0;2;1;1;2;6;1;3;;
2A357;Zérubia;94;2A;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;
2A358;Zévaco;94;2A;5;0;0;0;0;0;0;0;1;0;0;2;0;0;2;0;0;;
2A359;Zicavo;94;2A;27;0;1;0;0;0;0;0;8;2;8;1;1;2;2;2;0;;
2A360;Zigliara;94;2A;10;0;0;0;0;0;0;3;2;0;2;0;0;1;1;1;0;;
2A362;Zonza;94;2A;383;3;6;0;0;0;5;81;45;8;92;3;5;36;46;35;18;;
2A363;Zoza;94;2A;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;;
2B002;Aghione;94;2B;37;19;2;0;0;0;0;9;2;0;0;1;0;2;1;0;1;;
2B003;Aiti;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B005;Alando;94;2B;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;
2B007;Albertacce;94;2B;30;0;1;0;0;0;1;1;4;6;7;0;0;3;1;5;1;;
2B009;Aléria;94;2B;237;12;8;0;0;0;6;35;46;5;24;4;7;14;33;26;17;;
2B010;Algajola;94;2B;73;0;0;0;0;0;2;9;11;0;24;1;0;10;8;3;5;;
2B012;Altiani;94;2B;3;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;;
2B013;Alzi;94;2B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;
2B015;Ampriani;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B016;Antisanti;94;2B;23;0;0;0;0;0;2;5;5;1;3;1;0;0;4;1;1;;
2B020;Aregno;94;2B;59;1;0;0;0;0;1;14;5;0;15;1;2;3;13;2;2;;
2B023;Asco;94;2B;8;0;0;0;0;0;0;2;2;0;4;0;0;0;0;0;0;;
2B025;Avapessa;94;2B;5;0;1;0;0;0;0;3;0;0;1;0;0;0;0;0;0;;
2B029;Barbaggio;94;2B;21;1;1;0;0;0;0;4;5;0;4;2;0;1;2;0;1;;
2B030;Barrettali;94;2B;15;2;1;0;0;0;0;2;0;0;3;2;0;1;3;1;0;;
2B033;Bastia;94;2B;4239;34;80;0;4;1;100;477;905;80;351;86;141;367;694;664;255;;
2B034;Belgodère;94;2B;80;0;2;0;0;0;4;13;8;1;15;1;0;14;9;8;5;;
2B036;Bigorno;94;2B;8;0;0;0;0;0;0;3;3;0;0;0;0;0;2;0;0;;
2B037;Biguglia;94;2B;978;20;22;0;4;2;35;233;213;41;41;15;31;58;133;73;57;;
2B039;Bisinchi;94;2B;12;0;1;0;0;0;2;2;2;0;1;1;0;1;2;0;0;;
2B042;Borgo;94;2B;858;20;14;0;4;2;41;183;194;29;51;10;28;46;100;91;45;;
2B043;Brando;94;2B;155;2;3;0;0;0;4;26;21;4;16;3;2;11;33;21;9;;
2B045;Bustanico;94;2B;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;;
2B046;Cagnano;94;2B;14;0;1;0;0;0;0;2;4;0;5;0;0;1;0;1;0;;
2B047;Calacuccia;94;2B;54;1;4;0;0;0;3;9;7;1;14;0;0;6;1;2;6;;
2B049;Calenzana;94;2B;205;5;7;0;0;0;7;42;29;6;31;2;2;15;28;20;11;;
2B050;Calvi;94;2B;1030;4;13;0;1;0;26;96;234;35;202;9;26;133;138;66;47;;
2B051;Cambia;94;2B;6;0;1;0;0;0;0;3;1;0;0;1;0;0;0;0;0;;
2B052;Campana;94;2B;5;0;0;0;0;0;0;2;0;0;0;1;0;1;1;0;0;;
2B053;Campi;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B054;Campile;94;2B;10;0;0;0;0;0;0;4;3;1;1;0;0;0;1;0;0;;
2B055;Campitello;94;2B;9;0;0;0;0;0;1;2;0;1;2;0;0;0;3;0;0;;
2B057;Canale-di-Verde;94;2B;39;15;0;0;0;0;1;6;2;1;1;0;1;2;5;2;3;;
2B058;Canari;94;2B;32;0;2;0;0;0;1;11;5;1;4;0;0;3;3;1;1;;
2B059;Canavaggia;94;2B;9;0;0;0;0;0;0;4;2;1;1;0;0;0;1;0;0;;
2B063;Carcheto-Brustico;94;2B;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;;
2B067;Carpineto;94;2B;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;
2B068;Carticasi;94;2B;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;
2B069;Casabianca;94;2B;6;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;;
2B072;Casalta;94;2B;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;
2B073;Casamaccioli;94;2B;7;0;1;0;0;0;0;2;0;0;1;0;0;1;0;1;1;;
2B074;Casanova;94;2B;19;0;0;0;0;0;2;10;2;0;0;1;0;0;1;3;0;;
2B075;Casevecchie;94;2B;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;
2B077;Castellare-di-Casinca;94;2B;67;2;3;0;0;0;5;8;13;2;8;1;4;3;8;8;2;;
2B078;Castellare-di-Mercurio;94;2B;3;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;;
2B079;Castello-di-Rostino;94;2B;39;0;1;0;0;0;1;4;19;5;1;1;0;1;3;2;1;;
2B080;Castifao;94;2B;12;2;0;0;0;0;1;2;0;0;1;0;1;1;4;0;0;;
2B081;Castiglione;94;2B;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;
2B082;Castineta;94;2B;5;0;1;0;0;0;0;2;0;0;1;0;0;1;0;0;0;;
2B083;Castirla;94;2B;6;2;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;;
2B084;Cateri;94;2B;16;0;2;0;0;0;1;6;1;0;1;0;0;2;2;1;0;;
2B086;Centuri;94;2B;43;0;0;0;0;0;1;10;7;2;14;2;0;0;3;1;3;;
2B087;Cervione;94;2B;195;5;1;0;0;0;8;35;32;8;27;2;0;15;31;23;8;;
2B088;Chiatra;94;2B;14;1;0;0;0;0;0;3;2;1;4;0;0;1;0;1;1;;
2B093;Corbara;94;2B;111;0;0;0;1;0;6;16;35;3;11;2;2;16;9;1;9;;
2B095;Corscia;94;2B;8;0;1;0;0;0;0;1;1;0;2;0;0;1;1;1;0;;
2B096;Corte;94;2B;671;9;21;0;0;0;10;65;151;12;112;19;18;68;78;72;36;;
2B097;Costa;94;2B;7;0;0;0;0;0;0;2;0;0;1;0;0;0;3;1;0;;
2B101;Croce;94;2B;6;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;1;;
2B102;Crocicchia;94;2B;5;0;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;;
2B105;Erbajolo;94;2B;12;0;0;0;0;0;1;1;1;1;5;0;0;1;1;1;0;;
2B106;Érone;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B107;Ersa;94;2B;25;1;1;0;0;0;0;6;2;3;7;0;1;1;2;1;0;;
2B109;Farinole;94;2B;17;0;0;0;0;0;0;5;2;0;3;0;0;2;3;2;0;;
2B110;Favalello;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B111;Felce;94;2B;5;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;;
2B112;Feliceto;94;2B;31;0;2;0;0;0;1;13;2;0;8;0;2;1;0;1;1;;
2B113;Ficaja;94;2B;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;;
2B116;Focicchia;94;2B;3;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;;
2B120;Furiani;94;2B;636;7;14;0;0;0;17;113;219;26;17;9;23;36;67;60;28;;
2B121;Galéria;94;2B;73;1;1;0;0;0;1;6;7;3;30;4;1;9;8;1;1;;
2B122;Gavignano;94;2B;5;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;;
2B123;Ghisonaccia;94;2B;511;18;19;0;0;0;17;84;122;7;47;7;16;29;76;39;30;;
2B124;Ghisoni;94;2B;23;0;1;0;1;0;2;2;1;1;10;0;0;0;2;1;2;;
2B125;Giocatojo;94;2B;4;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;;
2B126;Giuncaggio;94;2B;5;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;;
2B134;L'Île-Rousse;94;2B;731;2;11;0;0;0;11;90;185;15;108;7;22;70;70;100;40;;
2B135;Isolaccio-di-Fiumorbo;94;2B;19;1;3;0;0;0;0;6;0;0;2;0;0;0;2;2;3;;
2B136;Lama;94;2B;20;0;0;0;0;0;0;2;2;3;6;0;0;3;4;0;0;;
2B137;Lano;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B138;Lavatoggio;94;2B;15;1;0;0;0;0;0;5;2;1;2;0;0;1;3;0;0;;
2B140;Lento;94;2B;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;
2B143;Linguizzetta;94;2B;115;18;3;0;0;0;1;10;17;2;34;2;1;13;8;3;3;;
2B145;Loreto-di-Casinca;94;2B;26;0;1;0;0;0;0;7;5;2;5;0;0;1;4;0;1;;
2B147;Lozzi;94;2B;5;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;;
2B148;Lucciana;94;2B;528;14;8;0;1;0;11;90;105;21;53;10;11;28;71;73;32;;
2B149;Lugo-di-Nazza;94;2B;4;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;
2B150;Lumio;94;2B;163;1;1;0;0;0;4;36;27;4;23;0;3;19;27;11;7;;
2B152;Luri;94;2B;87;0;4;0;1;0;1;17;14;2;11;2;1;11;9;8;6;;
2B153;Manso;94;2B;7;0;0;0;0;0;0;1;0;0;2;0;0;0;2;0;2;;
2B155;Matra;94;2B;3;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;;
2B156;Mausoléo;94;2B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
2B157;Mazzola;94;2B;3;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;
2B159;Meria;94;2B;9;1;0;0;0;0;0;2;0;2;2;0;0;0;2;0;0;;
2B161;Moïta;94;2B;3;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;;
2B162;Moltifao;94;2B;32;2;0;0;0;0;3;8;6;1;8;0;0;1;1;1;1;;
2B164;Monacia-d'Orezza;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B165;Moncale;94;2B;16;1;0;0;0;0;1;3;0;2;2;1;0;0;2;3;1;;
2B166;Monte;94;2B;27;0;1;0;0;0;1;8;5;2;2;0;0;2;3;0;3;;
2B167;Montegrosso;94;2B;57;0;0;0;0;0;1;15;8;0;8;3;1;5;7;6;3;;
2B168;Monticello;94;2B;139;0;0;0;0;0;6;42;21;3;10;3;2;12;18;12;10;;
2B169;Morosaglia;94;2B;151;1;8;0;1;0;1;18;43;3;17;0;3;12;10;27;7;;
2B170;Morsiglia;94;2B;17;1;0;0;0;0;0;4;3;0;2;0;0;0;6;0;1;;
2B171;Muracciole;94;2B;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;
2B172;Murato;94;2B;61;1;3;0;0;0;2;12;11;3;6;1;0;2;4;13;3;;
2B173;Muro;94;2B;25;0;1;0;0;0;3;7;2;2;2;1;0;2;3;1;1;;
2B175;Nessa;94;2B;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;
2B176;Nocario;94;2B;4;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;;
2B177;Noceta;94;2B;4;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;;
2B178;Nonza;94;2B;17;0;1;0;0;0;0;3;1;1;8;0;0;1;1;1;0;;
2B179;Novale;94;2B;4;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;;
2B180;Novella;94;2B;7;0;1;0;0;0;0;2;0;1;2;0;0;0;1;0;0;;
2B182;Occhiatana;94;2B;17;1;0;0;1;0;4;5;1;0;2;0;0;1;1;0;1;;
2B183;Ogliastro;94;2B;9;0;0;0;0;0;0;1;2;0;4;0;0;1;1;0;0;;
2B184;Olcani;94;2B;4;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;;
2B185;Oletta;94;2B;149;2;0;0;0;0;4;36;12;2;25;0;2;14;26;11;15;;
2B187;Olmeta-di-Capocorso;94;2B;8;0;0;0;0;0;0;1;0;1;2;0;0;2;2;0;0;;
2B188;Olmeta-di-Tuda;94;2B;28;0;2;0;0;0;0;7;2;0;7;1;0;2;3;0;4;;
2B190;Olmi-Cappella;94;2B;18;0;3;0;1;0;0;4;3;1;5;0;0;1;0;0;0;;
2B192;Olmo;94;2B;6;0;0;0;0;0;0;2;0;0;1;1;0;0;0;1;1;;
2B193;Omessa;94;2B;42;0;1;0;0;0;0;8;7;2;8;3;0;4;3;2;4;;
2B194;Ortale;94;2B;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;
2B195;Ortiporio;94;2B;4;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;;
2B199;Palasca;94;2B;17;3;2;0;0;0;2;3;2;0;4;0;0;0;1;0;0;;
2B201;Pancheraccia;94;2B;16;8;0;0;0;0;0;2;1;0;1;0;0;1;2;0;1;;
2B202;Parata;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B205;Patrimonio;94;2B;77;0;2;0;0;0;5;14;12;2;16;0;0;3;13;5;5;;
2B206;Penta-Acquatella;94;2B;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;
2B207;Penta-di-Casinca;94;2B;372;8;10;0;1;0;12;54;78;10;29;2;3;24;49;73;19;;
2B208;Perelli;94;2B;4;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;
2B210;Pero-Casevecchie;94;2B;5;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;;
2B213;Pianello;94;2B;3;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;;
2B214;Piano;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B216;Piazzali;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B217;Piazzole;94;2B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2B218;Piedicorte-di-Gaggio;94;2B;13;0;0;0;1;0;0;2;1;1;4;1;0;0;1;1;1;;
2B219;Piedicroce;94;2B;21;3;1;0;0;0;1;3;1;5;1;0;1;2;3;0;0;;
2B220;Piedigriggio;94;2B;13;0;0;0;0;0;1;4;4;0;1;0;0;1;1;1;0;;
2B221;Piedipartino;94;2B;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;
2B222;Pie-d'Orezza;94;2B;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;
2B223;Pietralba;94;2B;37;0;3;0;0;0;1;9;6;1;2;1;0;1;9;2;2;;
2B224;Pietracorbara;94;2B;56;0;2;0;0;0;2;17;4;0;10;1;0;1;5;12;2;;
2B225;Pietra-di-Verde;94;2B;3;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;;
2B226;Pietraserena;94;2B;13;0;0;0;0;0;1;1;1;0;2;1;0;1;2;4;0;;
2B227;Pietricaggio;94;2B;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;
2B229;Pietroso;94;2B;9;1;1;0;0;0;0;3;1;0;0;0;0;1;1;1;0;;
2B230;Piève;94;2B;10;1;0;0;0;0;0;1;1;0;2;1;0;0;4;0;0;;
2B231;Pigna;94;2B;22;0;0;0;0;0;3;4;2;0;6;1;0;2;2;1;1;;
2B233;Pino;94;2B;16;0;0;0;0;0;1;4;4;1;2;0;0;2;2;0;0;;
2B234;Piobetta;94;2B;4;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;;
2B235;Pioggiola;94;2B;7;0;0;0;0;0;1;0;0;0;1;0;0;1;2;0;2;;
2B236;Poggio-di-Nazza;94;2B;14;1;0;0;0;0;0;4;1;1;1;0;0;4;1;1;0;;
2B238;Poggio-di-Venaco;94;2B;18;4;0;0;0;0;2;2;2;0;3;1;0;0;2;2;0;;
2B239;Poggio-d'Oletta;94;2B;9;0;0;0;0;0;0;3;1;0;0;0;0;0;4;0;1;;
2B241;Poggio-Marinaccio;94;2B;3;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;;
2B242;Poggio-Mezzana;94;2B;63;0;0;0;0;0;1;23;15;1;11;0;0;3;5;1;3;;
2B243;Polveroso;94;2B;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;
2B244;Popolasca;94;2B;3;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;;
2B245;Porri;94;2B;3;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;
2B246;La Porta;94;2B;30;0;0;0;0;0;0;11;3;4;7;0;1;2;2;0;0;;
2B248;Prato-di-Giovellina;94;2B;4;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;;
2B250;Prunelli-di-Casacconi;94;2B;11;0;0;0;0;0;0;4;2;1;2;0;0;1;1;0;0;;
2B251;Prunelli-di-Fiumorbo;94;2B;337;31;12;0;2;0;18;66;54;10;21;5;5;11;36;44;22;;
2B252;Pruno;94;2B;17;0;0;0;0;0;1;6;3;0;1;0;0;1;5;0;0;;
2B255;Quercitello;94;2B;7;0;0;0;0;0;1;1;1;0;2;1;1;0;0;0;0;;
2B256;Rapaggio;94;2B;5;1;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;;
2B257;Rapale;94;2B;12;1;1;0;0;0;0;5;2;0;3;0;0;0;0;0;0;;
2B260;Riventosa;94;2B;18;0;0;0;0;0;1;5;2;0;2;0;0;1;5;0;2;;
2B261;Rogliano;94;2B;111;2;6;0;0;0;5;14;14;6;26;0;1;10;13;9;5;;
2B263;Rospigliani;94;2B;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;
2B264;Rusio;94;2B;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;
2B265;Rutali;94;2B;20;0;0;0;0;0;0;6;4;0;2;0;0;2;4;2;0;;
2B267;Saliceto;94;2B;4;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;;
2B273;Scata;94;2B;4;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;;
2B274;Scolca;94;2B;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;;
2B275;Sermano;94;2B;5;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;;
2B277;Serra-di-Fiumorbo;94;2B;37;12;0;0;0;0;2;8;5;0;0;0;0;0;4;2;4;;
2B280;Silvareccio;94;2B;6;0;0;0;0;0;1;4;0;0;1;0;0;0;0;0;0;;
2B281;Sisco;94;2B;81;0;2;0;0;0;5;20;11;3;13;0;2;8;8;1;8;;
2B283;Solaro;94;2B;56;4;1;0;0;0;2;8;7;1;14;2;1;3;6;7;0;;
2B286;Sorbo-Ocagnano;94;2B;76;1;3;0;0;0;5;12;18;3;5;1;0;6;11;4;7;;
2B287;Sorio;94;2B;4;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;;
2B289;Soveria;94;2B;7;0;1;0;0;0;0;3;1;0;1;0;0;1;0;0;0;;
2B290;Speloncato;94;2B;27;0;0;0;0;0;1;3;5;1;2;0;1;2;7;2;3;;
2B291;Stazzona;94;2B;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;;
2B292;Sant'Andréa-di-Bozio;94;2B;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;;
2B293;Sant'Andréa-di-Cotone;94;2B;13;1;0;0;0;0;1;1;3;0;0;0;0;0;4;1;2;;
2B296;Sant'Antonino;94;2B;21;0;0;0;0;0;0;4;3;0;5;1;0;2;3;1;2;;
2B297;San-Damiano;94;2B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;
2B298;Saint-Florent;94;2B;393;2;12;0;0;2;13;41;91;10;79;4;4;45;39;34;17;;
2B299;San-Gavino-d'Ampugnani;94;2B;6;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;;
2B301;San-Gavino-di-Tenda;94;2B;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;
2B302;San-Giovanni-di-Moriani;94;2B;8;0;0;0;0;0;0;2;1;0;3;1;0;0;0;0;1;;
2B303;San-Giuliano;94;2B;79;3;2;0;0;0;3;13;22;1;10;1;0;4;8;4;8;;
2B304;San-Lorenzo;94;2B;17;2;3;0;0;0;1;1;1;1;2;0;1;0;5;0;0;;
2B305;San-Martino-di-Lota;94;2B;187;0;3;0;1;0;7;31;20;3;16;5;3;18;37;28;15;;
2B306;Santa-Lucia-di-Mercurio;94;2B;6;0;0;0;1;0;0;3;0;0;1;0;0;0;1;0;0;;
2B307;Santa-Lucia-di-Moriani;94;2B;105;1;0;0;1;1;2;29;16;6;15;2;1;8;11;3;9;;
2B309;Santa-Maria-di-Lota;94;2B;114;0;4;0;0;0;0;29;16;0;5;3;2;6;14;26;9;;
2B311;Santa-Maria-Poggio;94;2B;73;1;2;0;0;0;1;7;13;4;16;2;2;7;6;3;9;;
2B313;San-Nicolao;94;2B;294;0;6;0;0;0;5;39;68;9;41;5;12;29;28;37;15;;
2B314;Santo-Pietro-di-Tenda;94;2B;35;0;2;0;0;0;2;7;8;3;6;1;0;3;0;0;3;;
2B315;Santo-Pietro-di-Venaco;94;2B;25;0;0;0;0;0;2;7;7;0;2;1;0;1;4;1;0;;
2B316;Santa-Reparata-di-Balagna;94;2B;66;0;3;0;0;0;7;21;8;0;8;5;0;2;8;2;2;;
2B317;Santa-Reparata-di-Moriani;94;2B;6;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;;
2B318;Taglio-Isolaccio;94;2B;39;1;2;0;0;0;0;11;7;2;4;2;0;4;3;2;1;;
2B319;Talasani;94;2B;55;0;2;0;0;0;2;18;6;5;7;0;0;3;6;4;2;;
2B320;Tallone;94;2B;36;13;2;0;0;0;0;6;4;2;2;0;0;1;4;2;0;;
2B321;Tarrano;94;2B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
2B327;Tomino;94;2B;16;1;0;0;0;0;0;5;1;0;2;2;0;0;0;5;0;;
2B328;Tox;94;2B;9;3;0;0;0;0;0;1;1;0;0;0;0;0;4;0;0;;
2B329;Tralonca;94;2B;6;0;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;;
2B332;Urtaca;94;2B;16;1;2;0;0;0;1;4;2;0;0;1;0;2;2;0;1;;
2B333;Vallecalle;94;2B;11;0;1;0;1;0;0;4;0;0;2;1;0;0;2;0;0;;
2B334;Valle-d'Alesani;94;2B;12;1;0;0;0;0;2;3;3;1;1;0;0;0;0;1;0;;
2B335;Valle-di-Campoloro;94;2B;47;0;2;0;0;0;2;8;4;0;4;1;1;0;6;13;6;;
2B337;Valle-di-Rostino;94;2B;20;1;0;0;0;0;0;5;3;1;3;1;0;1;2;1;2;;
2B338;Valle-d'Orezza;94;2B;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;
2B339;Vallica;94;2B;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;
2B340;Velone-Orneto;94;2B;7;0;0;0;0;0;0;3;2;0;1;0;0;1;0;0;0;;
2B341;Venaco;94;2B;50;0;1;0;0;0;0;10;11;2;7;4;0;1;8;5;1;;
2B342;Ventiseri;94;2B;148;9;4;0;0;0;4;35;19;7;11;4;0;11;23;12;9;;
2B343;Venzolasca;94;2B;79;4;4;0;0;0;3;18;11;4;10;1;1;5;11;3;4;;
2B344;Verdèse;94;2B;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;
2B346;Vescovato;94;2B;178;5;12;0;0;0;8;41;40;8;7;1;1;11;14;16;14;;
2B347;Vezzani;94;2B;25;0;4;0;0;0;0;8;2;2;2;0;0;0;3;4;0;;
2B350;Vignale;94;2B;12;1;1;0;0;0;0;0;1;1;2;0;0;2;3;0;1;;
2B352;Ville-di-Paraso;94;2B;17;0;0;0;0;0;0;8;4;0;1;0;0;3;0;0;1;;
2B353;Ville-di-Pietrabugno;94;2B;238;2;2;1;0;0;4;42;31;8;16;4;5;23;51;32;17;;
2B354;Vivario;94;2B;34;0;0;0;0;0;0;7;4;3;13;1;0;3;1;1;1;;
2B355;Volpajola;94;2B;20;0;1;0;0;0;1;7;4;2;2;0;0;0;1;0;2;;
2B356;Zalana;94;2B;7;0;0;0;0;0;0;2;0;2;3;0;0;0;0;0;0;;
2B361;Zilia;94;2B;21;0;2;0;0;0;2;4;2;1;3;0;0;0;6;0;1;;
2B364;Zuani;94;2B;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;
2B365;San-Gavino-di-Fiumorbo;94;2B;6;0;0;0;0;0;0;3;0;2;0;0;0;1;0;0;0;;
2B366;Chisa;94;2B;12;0;0;0;0;0;0;1;0;0;2;0;0;0;3;3;3;;
30001;Aigaliers;91;30;34;1;0;0;0;0;0;11;5;0;5;2;0;2;6;1;1;;
30002;Aigremont;91;30;41;0;3;0;1;0;1;8;7;0;5;1;1;0;8;4;2;;
30003;Aigues-Mortes;91;30;849;4;11;0;0;1;25;77;279;20;102;15;24;44;96;83;68;;
30004;Aigues-Vives;91;30;210;7;5;0;0;0;13;39;36;5;9;9;2;12;27;27;19;;
