eu_election_circle_fr,region_no,city_name,people_no,REG,total_co,fem_executive_sa,fem_manager_sa,fem_employee_sa,fem_worker_sa,avg_male_sa,male_executive_sa,male_manager_sa,male_employee_sa,male_worker_sa,fem_executive_sa_mean,fem_manager_sa_mean,fem_employee_sa_mean,fem_worker_sa_mean,avg_male_sa_mean,male_executive_sa_mean,male_manager_sa_mean,male_employee_sa_mean,male_worker_sa_mean,fem_executive_sa_min,fem_executive_sa_max,fem_executive_sa_median,fem_manager_sa_min,fem_manager_sa_max,fem_manager_sa_median,fem_employee_sa_min,fem_employee_sa_max,fem_employee_sa_median,fem_worker_sa_min,fem_worker_sa_max,fem_worker_sa_median,avg_male_sa_min,avg_male_sa_max,avg_male_sa_median,male_executive_sa_min,male_executive_sa_max,male_executive_sa_median,male_manager_sa_min,male_manager_sa_max,male_manager_sa_median,male_employee_sa_min,male_employee_sa_max,male_employee_sa_median,male_worker_sa_min,male_worker_sa_max,male_worker_sa_median
Sud-Est,94,Ghisonaccia,3914.0,94.0,511.0,18.5,12.6,10.0,9.0,12.7,23.5,16.6,11.2,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,94,Penta-di-Casinca,3254.0,94.0,372.0,14.9,13.1,9.5,8.5,12.4,22.2,15.3,10.4,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,94,Prunelli-di-Fiumorbo,3404.0,94.0,337.0,19.7,12.6,10.1,7.5,11.2,18.3,15.1,9.9,10.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,94,Ventiseri,2242.0,94.0,148.0,17.9,10.9,9.3,8.4,11.9,21.0,15.9,11.0,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,94,Vescovato,2531.0,94.0,178.0,27.0,11.0,9.8,9.0,11.8,22.0,15.4,10.3,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Bohain-en-Vermandois,5459.0,22.0,230.0,18.9,11.2,9.4,9.7,11.6,22.1,13.9,9.5,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Fresnoy-le-Grand,2974.0,22.0,103.0,21.5,12.2,9.5,9.0,12.7,29.9,14.3,10.0,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Guise,4806.0,22.0,284.0,17.6,12.1,9.5,10.1,11.9,23.6,14.1,9.8,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Hirson,9065.0,22.0,394.0,21.3,11.7,9.5,9.8,11.6,21.7,13.9,9.8,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Le Nouvion-en-Thiérache,2561.0,22.0,123.0,14.6,16.1,9.4,10.8,13.0,21.0,17.2,10.3,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Marle,2211.0,22.0,119.0,21.5,15.1,9.9,10.4,12.7,25.9,14.9,11.6,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Vervins,2391.0,22.0,166.0,25.8,13.1,10.1,11.4,12.4,23.7,13.8,10.2,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Beautor,2635.0,22.0,75.0,19.7,11.5,9.8,9.5,12.2,21.5,15.3,10.7,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Belleu,3544.0,22.0,89.0,18.2,13.1,9.9,9.3,12.5,22.6,14.5,10.5,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Chauny,11445.0,22.0,706.0,18.7,13.2,9.6,9.2,13.3,25.8,15.8,10.4,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Crouy,2663.0,22.0,143.0,17.6,11.8,9.5,9.6,12.9,21.4,15.4,10.9,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Sinceny,2051.0,22.0,57.0,19.9,12.7,10.1,8.8,14.0,26.1,15.5,10.4,12.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Soissons,27486.0,22.0,1947.0,21.0,12.9,9.9,8.7,12.9,25.1,14.7,10.3,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Tergnier,13563.0,22.0,386.0,16.9,12.7,9.8,9.0,12.8,22.5,15.2,10.6,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Villeneuve-Saint-Germain,2459.0,22.0,183.0,16.2,12.5,9.8,9.0,12.6,23.8,14.7,11.0,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Braine,2150.0,22.0,130.0,18.4,12.0,9.6,9.6,13.0,24.2,15.6,12.4,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Château-Thierry,14008.0,22.0,956.0,20.4,13.0,9.9,9.8,13.2,25.1,15.1,10.5,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Essômes-sur-Marne,2768.0,22.0,89.0,19.0,13.5,10.7,11.1,14.7,27.3,14.9,11.5,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Fère-en-Tardenois,3037.0,22.0,188.0,24.9,12.8,9.7,9.5,12.7,28.4,15.0,10.3,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,La Ferté-Milon,2080.0,22.0,106.0,21.1,13.9,10.5,9.8,13.8,23.0,16.1,11.5,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Neuilly-Saint-Front,2066.0,22.0,97.0,16.1,13.9,10.5,9.2,12.3,19.4,13.9,11.7,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Nogent-l'Artaud,2072.0,22.0,69.0,25.7,13.5,10.9,9.7,13.7,22.8,15.4,11.1,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Vailly-sur-Aisne,2006.0,22.0,102.0,19.1,14.0,9.9,9.1,13.1,30.3,15.3,10.7,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Nord-Ouest,22,Villers-Cotterêts,10646.0,22.0,491.0,19.2,13.7,10.1,9.8,13.7,25.2,15.7,10.6,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Avermes,3815.0,83.0,208.0,22.3,12.0,9.9,8.8,12.7,26.2,13.9,10.1,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Dompierre-sur-Besbre,2969.0,83.0,207.0,17.6,12.3,9.9,9.2,12.6,25.2,15.0,9.8,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Yzeure,12220.0,83.0,580.0,18.9,13.4,10.1,9.3,13.2,23.7,14.2,11.0,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Commentry,6204.0,83.0,309.0,19.3,12.1,9.7,9.5,12.7,22.0,15.5,11.1,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Domérat,8602.0,83.0,381.0,18.5,12.9,9.9,9.9,13.4,22.1,14.4,11.1,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Huriel,2677.0,83.0,88.0,17.9,11.8,9.4,9.4,13.0,22.3,14.8,10.5,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Montluçon,35202.0,83.0,2344.0,18.3,12.3,9.4,9.3,12.5,22.7,14.1,9.9,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Néris-les-Bains,2447.0,83.0,173.0,18.4,13.9,9.6,11.4,15.2,27.5,14.6,11.2,12.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Prémilhat,2255.0,83.0,117.0,19.1,12.9,9.9,10.3,14.4,24.4,14.6,12.1,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Bourbon-l'Archambault,2270.0,83.0,200.0,20.0,12.5,10.0,9.3,12.3,22.0,13.5,10.6,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Cosne-d'Allier,1978.0,83.0,119.0,20.4,12.5,10.0,9.3,12.3,22.0,14.3,10.4,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Gannat,5505.0,83.0,407.0,19.8,12.9,9.6,9.2,12.5,23.1,14.4,10.4,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Lurcy-Lévis,1808.0,83.0,122.0,19.8,12.5,9.2,9.1,11.1,19.2,13.6,9.8,9.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Saint-Germain-des-Fossés,3624.0,83.0,174.0,20.2,12.6,9.5,9.8,12.2,24.3,14.2,10.7,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Saint-Pourçain-sur-Sioule,4622.0,83.0,435.0,17.8,13.9,10.0,10.4,12.3,22.1,14.0,11.1,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Varennes-sur-Allier,3335.0,83.0,260.0,20.5,12.7,9.6,9.7,11.8,24.3,14.0,10.1,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Abrest,2766.0,83.0,171.0,18.4,12.8,9.7,9.2,13.9,24.4,15.5,11.0,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Bellerive-sur-Allier,8063.0,83.0,500.0,19.6,13.8,9.7,9.3,15.0,27.7,14.5,10.6,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Creuzier-le-Vieux,3281.0,83.0,190.0,17.9,13.5,9.9,10.7,15.0,25.7,15.9,10.7,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Cusset,12789.0,83.0,777.0,19.8,12.9,9.9,9.4,13.2,26.7,14.5,10.2,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Lapalisse,2769.0,83.0,247.0,19.8,12.4,9.7,9.5,11.3,19.7,13.0,10.4,10.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Saint-Yorre,2731.0,83.0,165.0,18.0,12.4,10.2,9.5,13.7,30.7,14.9,10.3,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Vendat,2175.0,83.0,86.0,18.8,13.6,10.3,9.8,15.7,26.1,16.5,10.7,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,83,Vichy,24585.0,83.0,2413.0,20.1,13.7,9.7,9.1,13.3,26.7,13.8,10.2,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Château-Arnoux-Saint-Auban,5128.0,93.0,371.0,19.0,12.8,9.9,9.1,13.4,24.0,15.7,11.1,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Digne-les-Bains,15736.0,93.0,1323.0,18.2,12.9,9.8,7.8,12.4,22.3,14.1,10.2,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Gréoux-les-Bains,2590.0,93.0,401.0,22.9,12.1,9.8,9.1,13.4,24.2,14.2,9.9,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Oraison,5554.0,93.0,398.0,19.4,12.9,10.2,9.6,14.0,23.2,15.2,11.2,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Peyruis,2691.0,93.0,186.0,20.1,12.4,9.6,9.2,13.5,22.7,15.4,11.2,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Valensole,3107.0,93.0,271.0,19.7,13.2,10.0,8.9,13.4,24.0,15.0,10.7,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Barcelonnette,2471.0,93.0,490.0,15.7,11.7,9.7,9.0,11.7,20.6,14.1,9.5,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Forcalquier,4571.0,93.0,543.0,18.3,11.9,9.5,9.1,12.5,25.3,14.3,10.3,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Manosque,21248.0,93.0,2419.0,21.4,13.1,10.0,9.1,14.5,27.1,14.9,10.3,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Pierrevert,3632.0,93.0,223.0,24.1,13.2,10.5,10.0,19.3,29.0,17.0,11.8,13.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Sainte-Tulle,3196.0,93.0,233.0,22.0,13.0,10.1,10.3,14.8,25.3,16.3,10.9,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Sisteron,7137.0,93.0,718.0,20.5,12.9,9.5,8.9,14.0,24.6,16.4,10.9,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Volx,3100.0,93.0,194.0,20.7,12.1,10.3,10.1,14.2,24.6,16.0,11.5,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Chorges,2760.0,93.0,304.0,16.2,13.0,9.8,9.5,13.2,21.4,14.5,11.0,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Gap,38926.0,93.0,3484.0,18.7,12.7,9.9,8.1,13.0,23.2,14.5,10.3,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,La Bâtie-Neuve,2427.0,93.0,153.0,22.2,12.4,9.7,8.8,13.5,25.7,14.8,10.7,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Laragne-Montéglin,3209.0,93.0,285.0,17.0,11.6,9.3,8.4,12.8,22.6,14.4,9.9,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Tallard,1900.0,93.0,218.0,21.9,12.5,9.6,6.4,12.2,23.1,14.2,9.9,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Veynes,3019.0,93.0,252.0,18.1,13.6,9.6,9.4,12.9,22.1,15.1,10.8,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Briançon,11457.0,93.0,1390.0,21.1,13.2,9.9,9.0,12.5,25.1,13.9,10.4,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Embrun,5727.0,93.0,676.0,16.9,12.7,9.6,9.5,12.4,22.6,13.7,9.9,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Guillestre,2235.0,93.0,299.0,13.9,12.8,9.8,9.5,12.6,20.1,15.7,9.5,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,L'Argentière-la-Bessée,2194.0,93.0,242.0,15.7,14.1,9.9,8.5,12.8,19.8,14.9,11.2,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Saint-Bonnet-en-Champsaur,2015.0,93.0,189.0,18.2,12.2,9.7,10.0,13.1,22.0,14.5,10.0,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Beaulieu-sur-Mer,3666.0,93.0,636.0,20.3,14.3,10.6,8.8,14.4,26.0,14.6,11.1,12.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Beausoleil,13362.0,93.0,1131.0,19.8,13.2,9.6,8.9,12.3,21.3,14.4,10.2,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Breil-sur-Roya,2193.0,93.0,165.0,16.7,11.0,10.1,9.1,12.7,18.3,18.1,10.4,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Cap-d'Ail,4414.0,93.0,400.0,16.1,15.2,11.0,10.4,20.1,24.0,73.8,10.4,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,La Turbie,3097.0,93.0,255.0,20.6,14.5,10.2,9.7,22.6,30.1,52.9,12.2,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,L'Escarène,2261.0,93.0,192.0,19.9,13.1,10.4,8.9,13.4,21.5,16.2,11.2,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Menton,27996.0,93.0,3271.0,18.8,13.1,9.9,8.5,12.5,22.6,14.6,10.1,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Peille,2143.0,93.0,138.0,17.9,13.4,10.3,9.7,14.6,27.2,16.0,13.2,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Roquebrune-Cap-Martin,12760.0,93.0,1075.0,20.1,14.0,10.1,8.5,13.8,25.1,16.4,10.7,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Sospel,3425.0,93.0,292.0,18.9,13.0,10.2,8.4,13.1,22.2,15.3,11.1,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Tende,1796.0,93.0,188.0,16.0,12.9,9.6,7.4,12.2,19.4,16.1,9.4,10.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Villefranche-sur-Mer,4976.0,93.0,688.0,24.7,14.0,11.0,10.3,16.3,30.7,15.9,11.6,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Colomars,3294.0,93.0,351.0,22.3,15.2,11.1,10.4,16.5,26.4,17.5,12.3,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Drap,4082.0,93.0,324.0,17.9,12.3,10.0,9.7,13.5,23.5,15.1,10.5,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Levens,4606.0,93.0,351.0,21.1,13.7,10.8,11.2,15.4,23.7,16.0,12.4,12.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Saint-Martin-du-Var,2727.0,93.0,204.0,21.3,14.1,10.5,10.4,14.1,24.1,14.9,11.9,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Tourrette-Levens,4524.0,93.0,315.0,19.1,14.0,10.3,10.7,14.9,23.9,15.7,12.2,12.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Cagnes-sur-Mer,46818.0,93.0,5251.0,22.0,14.1,10.6,10.0,15.2,25.5,15.5,11.2,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Carros,11823.0,93.0,1285.0,20.5,13.4,10.7,9.9,14.4,24.4,16.1,11.2,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Est,93,Gattières,4050.0,93.0,343.0,21.3,14.4,11.1,10.8,16.4,26.5,17.3,10.9,12.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
